date,open,high,low,close,
2021.12.23 00:00,4703.4,4703.8,4699.3,4703.1
2021.12.22 00:00,4650.1,4705.8,4634.6,4703.8
2021.12.21 00:00,4592.0,4655.7,4579.1,4650.1
2021.12.20 00:00,4598.0,4606.0,4533.4,4591.8
2021.12.19 00:00,4626.1,4634.3,4596.4,4598.2
2021.12.17 00:00,4671.5,4680.7,4603.0,4632.0
2021.12.16 00:00,4721.0,4756.2,4655.4,4671.0
2021.12.15 00:00,4640.6,4724.9,4615.7,4721.2
2021.12.14 00:00,4677.9,4690.0,4609.7,4640.4
2021.12.13 00:00,4726.1,4737.1,4669.6,4678.1
2021.12.12 00:00,4720.1,4727.3,4719.8,4726.3
2021.12.10 00:00,4674.3,4719.2,4666.3,4718.3
2021.12.09 00:00,4697.5,4707.4,4664.3,4674.1
2021.12.08 00:00,4691.1,4713.6,4673.8,4697.8
2021.12.07 00:00,4595.4,4699.1,4589.1,4691.3
2021.12.06 00:00,4559.6,4613.1,4534.8,4595.4
2021.12.05 00:00,4548.4,4561.7,4538.1,4559.7
2021.12.03 00:00,4564.2,4608.7,4496.0,4535.5
2021.12.02 00:00,4530.2,4596.0,4509.6,4564.4
2021.12.01 00:00,4588.5,4653.4,4502.0,4530.2
2021.11.30 00:00,4666.0,4670.5,4561.8,4588.4
2021.11.29 00:00,4629.0,4673.3,4623.6,4666.0
2021.11.28 00:00,4592.5,4634.5,4592.5,4629.0
2021.11.26 00:00,4692.1,4692.1,4581.7,4583.2
2021.11.25 00:00,4705.8,4721.2,4690.4,4692.1
2021.11.24 00:00,4686.7,4707.2,4660.6,4705.9
2021.11.23 00:00,4689.7,4700.0,4653.5,4686.4
2021.11.22 00:00,4701.5,4744.5,4678.7,4689.6
2021.11.21 00:00,4705.7,4708.5,4701.2,4701.5
2021.11.19 00:00,4709.9,4728.5,4688.9,4702.5
2021.11.18 00:00,4693.6,4712.3,4673.1,4710.0
2021.11.17 00:00,4704.5,4706.4,4685.0,4693.6
2021.11.16 00:00,4686.0,4715.8,4677.0,4704.6
2021.11.15 00:00,4691.5,4704.0,4673.6,4685.8
2021.11.14 00:00,4690.6,4695.9,4689.8,4691.4
2021.11.12 00:00,4657.7,4692.2,4650.5,4687.8
2021.11.11 00:00,4648.7,4668.6,4647.9,4657.6
2021.11.10 00:00,4679.1,4687.1,4632.5,4648.9
2021.11.09 00:00,4696.6,4708.3,4671.8,4678.8
2021.11.08 00:00,4692.6,4715.4,4684.9,4696.6
2021.11.07 00:00,4686.4,4697.9,4686.4,4692.9
2021.11.05 00:00,4685.5,4719.8,4675.8,4694.0
2021.11.04 00:00,4667.8,4685.6,4659.4,4685.3
2021.11.03 00:00,4628.4,4669.1,4622.3,4667.9
2021.11.02 00:00,4612.3,4636.2,4602.4,4628.5
2021.11.01 00:00,4619.2,4628.5,4595.8,4612.1
2021.10.31 00:00,4617.8,4622.2,4611.8,4619.3
2021.10.29 00:00,4583.8,4612.3,4568.5,4611.3
2021.10.28 00:00,4563.2,4599.3,4554.7,4583.6
2021.10.27 00:00,4579.2,4586.0,4553.5,4563.0
2021.10.26 00:00,4576.5,4599.5,4570.6,4579.1
2021.10.25 00:00,4535.5,4577.0,4535.3,4576.4
2021.10.24 00:00,4540.0,4542.0,4532.4,4535.3
2021.10.22 00:00,4539.5,4561.2,4525.3,4539.0
2021.10.21 00:00,4530.1,4552.7,4520.0,4539.4
2021.10.20 00:00,4525.5,4541.9,4513.9,4530.1
2021.10.19 00:00,4487.4,4527.4,4482.4,4525.4
2021.10.18 00:00,4462.6,4489.6,4446.3,4487.2
2021.10.17 00:00,4476.4,4479.1,4462.1,4462.4
2021.10.15 00:00,4445.8,4477.0,4436.0,4474.5
2021.10.14 00:00,4372.1,4447.8,4371.7,4446.0
2021.10.13 00:00,4338.3,4374.8,4329.3,4372.2
2021.10.12 00:00,4358.6,4375.8,4327.7,4338.2
2021.10.11 00:00,4368.7,4417.7,4352.6,4358.7
2021.10.10 00:00,4392.7,4398.2,4362.7,4368.5
2021.10.08 00:00,4410.8,4417.9,4386.6,4390.9
2021.10.07 00:00,4376.0,4431.6,4373.3,4410.7
2021.10.06 00:00,4339.6,4381.8,4285.5,4376.1
2021.10.05 00:00,4304.9,4371.0,4281.0,4339.7
2021.10.04 00:00,4369.8,4370.3,4279.6,4305.0
2021.10.03 00:00,4360.0,4373.5,4359.0,4369.8
2021.10.01 00:00,4317.3,4377.5,4272.2,4362.2
2021.09.30 00:00,4373.8,4399.8,4306.1,4317.8
2021.09.29 00:00,4367.5,4390.5,4356.2,4374.1
2021.09.28 00:00,4441.8,4453.9,4347.0,4367.5
2021.09.27 00:00,4464.5,4484.0,4437.5,4441.8
2021.09.26 00:00,4458.5,4466.0,4457.5,4464.3
2021.09.24 00:00,4453.1,4465.1,4423.2,4458.1
2021.09.23 00:00,4404.4,4467.1,4403.0,4453.1
2021.09.22 00:00,4343.9,4418.7,4333.6,4404.4
2021.09.21 00:00,4368.5,4407.7,4341.7,4343.9
2021.09.20 00:00,4428.7,4430.8,4306.7,4368.4
2021.09.19 00:00,4424.2,4429.2,4417.2,4428.8
2021.09.17 00:00,4470.4,4485.4,4419.1,4420.9
2021.09.16 00:00,4487.7,4490.4,4446.0,4470.2
2021.09.15 00:00,4454.0,4490.2,4440.4,4487.9
2021.09.14 00:00,4479.1,4492.1,4438.2,4454.1
2021.09.13 00:00,4477.6,4496.5,4449.0,4479.1
2021.09.12 00:00,4463.6,4478.6,4463.6,4477.5
2021.09.10 00:00,4492.6,4520.3,4459.4,4464.3
2021.09.09 00:00,4509.2,4530.8,4487.4,4492.6
2021.09.08 00:00,4516.6,4526.8,4494.2,4509.2
2021.09.07 00:00,4541.2,4543.2,4513.3,4516.5
2021.09.06 00:00,4530.2,4550.2,4526.0,4541.4
2021.09.05 00:00,4535.9,4536.9,4530.0,4530.4
2021.09.03 00:00,4537.0,4551.7,4521.6,4536.0
2021.09.02 00:00,4525.7,4545.7,4518.3,4537.0
2021.09.01 00:00,4531.6,4543.2,4521.8,4525.7
2021.08.31 00:00,4530.8,4545.4,4516.4,4531.5
2021.08.30 00:00,4514.8,4538.2,4505.0,4530.8
2021.08.29 00:00,4511.4,4517.2,4509.7,4514.7
2021.08.27 00:00,4469.8,4514.0,4466.2,4511.9
2021.08.26 00:00,4496.5,4496.9,4468.4,4470.1
2021.08.25 00:00,4485.8,4501.9,4480.5,4496.4
2021.08.24 00:00,4487.9,4496.1,4481.2,4485.8
2021.08.23 00:00,4444.3,4489.9,4443.8,4487.6
2021.08.22 00:00,4439.2,4446.8,4437.9,4444.5
2021.08.20 00:00,4399.2,4445.1,4376.5,4442.3
2021.08.19 00:00,4396.3,4419.5,4352.8,4399.4
2021.08.18 00:00,4438.8,4454.8,4387.0,4396.5
2021.08.17 00:00,4476.9,4477.3,4418.3,4438.8
2021.08.16 00:00,4463.8,4482.7,4438.7,4477.1
2021.08.15 00:00,4463.5,4465.0,4461.3,4463.8
2021.08.13 00:00,4458.8,4469.4,4457.6,4466.1
2021.08.12 00:00,4445.8,4462.6,4436.9,4458.9
2021.08.11 00:00,4435.3,4450.8,4428.7,4445.9
2021.08.10 00:00,4433.0,4445.9,4424.6,4435.4
2021.08.09 00:00,4425.3,4440.8,4422.8,4433.2
2021.08.08 00:00,4436.1,4436.7,4423.3,4425.6
2021.08.06 00:00,4424.6,4441.0,4423.9,4438.1
2021.08.05 00:00,4405.7,4431.0,4402.2,4424.6
2021.08.04 00:00,4416.7,4423.4,4400.0,4406.0
2021.08.03 00:00,4394.8,4425.1,4373.7,4416.9
2021.08.02 00:00,4415.1,4427.9,4385.7,4394.7
2021.08.01 00:00,4405.9,4417.2,4404.1,4415.2
2021.07.30 00:00,4395.4,4413.0,4379.0,4403.3
2021.07.29 00:00,4403.0,4431.1,4389.4,4395.3
2021.07.28 00:00,4401.7,4417.0,4387.2,4403.1
2021.07.27 00:00,4420.5,4421.7,4374.3,4401.6
2021.07.26 00:00,4411.3,4425.6,4384.5,4420.6
2021.07.25 00:00,4410.3,4413.8,4408.8,4411.3
2021.07.23 00:00,4378.0,4416.2,4376.1,4407.7
2021.07.22 00:00,4363.5,4380.3,4350.5,4378.0
2021.07.21 00:00,4333.4,4366.0,4318.9,4363.5
2021.07.20 00:00,4270.8,4337.4,4261.9,4333.6
2021.07.19 00:00,4317.2,4318.6,4233.6,4270.9
2021.07.18 00:00,4328.3,4329.7,4312.2,4317.3
2021.07.16 00:00,4352.5,4376.7,4323.9,4328.0
2021.07.15 00:00,4376.8,4379.4,4342.0,4352.6
2021.07.14 00:00,4364.8,4393.5,4359.3,4376.9
2021.07.13 00:00,4386.9,4393.2,4364.4,4365.0
2021.07.12 00:00,4372.7,4388.2,4351.5,4387.0
2021.07.11 00:00,4372.7,4374.7,4369.4,4372.8
2021.07.09 00:00,4318.3,4373.0,4302.8,4371.2
2021.07.08 00:00,4360.4,4361.9,4289.1,4318.0
2021.07.07 00:00,4338.2,4363.4,4331.0,4360.2
2021.07.06 00:00,4357.0,4358.7,4316.3,4338.4
2021.07.05 00:00,4350.1,4358.0,4343.8,4357.0
2021.07.04 00:00,4350.6,4353.4,4349.2,4350.0
2021.07.02 00:00,4320.2,4357.7,4319.9,4349.4
2021.07.01 00:00,4306.0,4323.1,4297.5,4320.1
2021.06.30 00:00,4299.3,4306.5,4280.6,4305.8
2021.06.29 00:00,4288.6,4302.3,4283.2,4299.3
2021.06.28 00:00,4289.1,4293.6,4276.4,4288.9
2021.06.27 00:00,4288.6,4290.4,4287.0,4288.9
2021.06.25 00:00,4271.5,4288.4,4265.4,4286.1
2021.06.24 00:00,4249.1,4274.6,4248.9,4271.4
2021.06.23 00:00,4249.9,4260.4,4242.9,4249.2
2021.06.22 00:00,4229.9,4257.7,4218.2,4250.0
2021.06.21 00:00,4162.1,4233.6,4139.2,4229.6
2021.06.20 00:00,4156.6,4164.8,4155.4,4162.3
2021.06.18 00:00,4227.8,4232.5,4153.5,4154.2
2021.06.17 00:00,4209.2,4234.8,4195.6,4227.9
2021.06.16 00:00,4249.8,4254.1,4204.6,4209.2
2021.06.15 00:00,4256.4,4270.3,4240.6,4249.5
2021.06.14 00:00,4252.0,4260.6,4236.6,4256.5
2021.06.13 00:00,4249.2,4253.0,4248.7,4251.8
2021.06.11 00:00,4239.2,4249.5,4232.8,4247.0
2021.06.10 00:00,4223.1,4250.3,4208.6,4239.0
2021.06.09 00:00,4227.5,4236.8,4218.8,4223.1
2021.06.08 00:00,4227.6,4238.5,4207.7,4227.5
2021.06.07 00:00,4230.7,4234.6,4216.0,4227.7
2021.06.06 00:00,4233.3,4233.3,4229.2,4231.0
2021.06.04 00:00,4188.6,4233.8,4179.2,4229.6
2021.06.03 00:00,4210.7,4215.5,4167.6,4188.4
2021.06.02 00:00,4198.8,4217.7,4194.6,4210.6
2021.06.01 00:00,4204.2,4233.3,4193.8,4198.8
2021.05.31 00:00,4211.0,4213.5,4193.7,4204.3
2021.05.30 00:00,4209.3,4213.9,4208.4,4210.9
2021.05.28 00:00,4218.1,4221.1,4204.8,4206.6
2021.05.27 00:00,4196.5,4219.6,4181.7,4218.0
2021.05.26 00:00,4198.1,4208.4,4185.0,4196.7
2021.05.25 00:00,4205.4,4217.0,4183.6,4198.2
2021.05.24 00:00,4153.9,4210.4,4153.9,4205.4
2021.05.23 00:00,4155.4,4159.9,4146.9,4154.2
2021.05.21 00:00,4166.0,4189.4,4151.8,4162.3
2021.05.20 00:00,4105.3,4173.5,4089.1,4165.8
2021.05.19 00:00,4114.8,4127.3,4061.6,4105.3
2021.05.18 00:00,4170.6,4185.3,4114.4,4114.5
2021.05.17 00:00,4176.5,4177.5,4143.0,4170.8
2021.05.16 00:00,4176.0,4184.8,4174.5,4176.5
2021.05.14 00:00,4118.9,4184.1,4117.2,4179.2
2021.05.13 00:00,4071.2,4132.4,4035.7,4119.2
2021.05.12 00:00,4153.5,4157.5,4058.4,4071.5
2021.05.11 00:00,4191.4,4193.0,4112.1,4153.5
2021.05.10 00:00,4239.3,4245.5,4180.6,4191.5
2021.05.09 00:00,4234.5,4240.5,4232.5,4239.3
2021.05.07 00:00,4201.9,4239.8,4199.4,4234.5
